,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
4600,Jharkhand,Godda,Godda Sadar,Malni,664242,High School Malni,High School Malni,18-Jul-20,Education ,High School - General,24.86312275,87.22656341
4601,Jharkhand,Godda,Pathargama,Manchhitanr,667585,Panchayat Headquarter Manchitanr,Panchayat Headquarter Manchitanr,23-Jul-20,Transport/Admin,Panchayat Headquarter,24.95618054,87.28921575
4602,Jharkhand,Godda,Pathargama,Manchhitanr,667585,primary health center machitand,machitand,07-Aug-20,Medical ,Primary Health Centre,24.95575911,87.29081512
4603,Jharkhand,Giridih,Pirtand,Mandro,670125,Gram Panchyat Mandro,Vill Mandro,14-Feb-20,Transport/Admin,Panchayat Headquarter,23.98637253,86.28326529
4604,Jharkhand,Godda,Thakurgangti,Mandro Mal,670126,Panchayat Head Quarter Mandro Mal,Panchayat Head Quarter Mandro Mal,05-Aug-20,Transport/Admin,Panchayat Headquarter,25.14312724,87.49427153
4605,Jharkhand,Godda,Thakurgangti,Mandro Mal,670126,Primary Health Centre Mandro,Primary Health Centre Mandro,05-Aug-20,Medical ,Primary Health Centre,25.14112323,87.48611364
4606,Jharkhand,Godda,Thakurgangti,Mandro Mal,670126,High School Mal Mandro,High School Mal Mandro,05-Aug-20,Education ,High School - General,25.14173214,87.49878825
4607,Jharkhand,Godda,Thakurgangti,Mandro Mal,670126,S B I,mandro.mal,10-Aug-20,Transport/Admin,Bank,25.14460206,87.49800512
4608,Jharkhand,Latehar,Barwaidih,MANGARA,671630,primary hospital,mangra,05-Jun-20,Medical ,Primary Health Centre,23.88931257,84.11739236
4609,Jharkhand,Latehar,Barwaidih,MANGARA,671630,Panchayat Bhavan,mangara,05-Jun-20,Transport/Admin,Panchayat Headquarter,23.88539,84.11737
4610,Jharkhand,Latehar,Barwaidih,MANGARA,671630,high school,mangra,05-Jun-20,Education ,High School - General,23.88623597,84.11624219
4611,Jharkhand,Saraikela Kharsawan,Saraikela Sadar,mangudih,672684,State Bank of India,Mangudih,05-Aug-20,Transport/Admin,Bank,22.68983126,85.9129748
4612,Jharkhand,Hazaribagh,Ichak,MANGURA,672733,Panchayat headquarter,Mangura,17-Jun-20,Transport/Admin,Panchayat Headquarter,24.074625,85.48033333
4613,Jharkhand,Giridih,Birni,Manik Diha,673552,Gram Panchyat Manakdeha,"Vill Manakdeha
",05-Jul-20,Transport/Admin,Panchayat Headquarter,24.20805101,86.0415503
4614,Jharkhand,Sahibganj,Rajmahal,Manikpur,673788,primary school,"primary school
Manikpur
RAjmahal",18-Dec-19,Education ,Higher Secondary School,25.01062496,87.7617529
4615,Jharkhand,Koderma,Jainagar,Manjhagawan,674855,Primary School Manjhagawan,Manjhagawan,06-Jul-20,Education ,Higher Secondary School,24.35117833,85.52639667
4616,Jharkhand,Palamu,Bishrampur,NAWA,770085,higher secondary school,nawabazar,27-Aug-20,Education ,Higher Secondary School,24.28721948,84.09637423
4617,Jharkhand,Palamu,Bishrampur,NAWA,770085,warehouse,nawabazar,27-Aug-20,Agro ,Warehouse,24.28799587,84.0983758
4618,Jharkhand,Koderma,Markacho,Nawada,770335,Primary School Nawada,Nawada,07-Jan-20,Education ,Higher Secondary School,24.4521957,85.73968675
4619,Jharkhand,Koderma,Markacho,Nawada,770335,Bus Stand Nawada,Nawada,07-Jan-20,Transport/Admin,Bus Stand,24.45847203,85.74379883
4620,Jharkhand,Koderma,Markacho,Nawada,770335,Middle School Nawada,Nawada,07-Jan-20,Education ,Higher Secondary School,24.45228264,85.73989247
4621,Jharkhand,Koderma,Jainagar,Nawada,770336,Middle School Nawada,Nawada,17-Jan-20,Education ,Higher Secondary School,24.40660536,85.54136932
4622,Jharkhand,Koderma,Jainagar,Nawada,770336,Primary School Nawada,Nawada,17-Jan-20,Education ,Higher Secondary School,24.40660536,85.54136932
4623,Jharkhand,Koderma,Jainagar,Nawada,770336,Panchayat Bhawan Nawada,Nawada,08-Jul-20,Transport/Admin,Panchayat Headquarter,24.3413111,85.6566781
4624,Jharkhand,Giridih,Jamua,Nawadih,770586,Panchayat Headquarter Nawadih,Nawadih Jamua,10-Feb-20,Transport/Admin,Panchayat Headquarter,24.34638025,86.12094429
4625,Jharkhand,Giridih,Pirtand,Nawadih,770667,Gram Panchyat Nawadih,Vill Nawadih,17-Jul-20,Transport/Admin,Panchayat Headquarter,24.09494288,86.22772808
4626,Jharkhand,Deoghar,Palajori,nawadih,770685,High School Nanhidih,Palajori,04-Jul-20,Education ,High School - General,24.32485868,86.95100948
4627,Jharkhand,Ranchi,Kanke,Nawadih,770750,Govt Midle School Nawatoli,"Govt Midle School Nawadih, Kanke",06-Apr-19,Education ,High School - General,23.49858283,85.28505423
4628,Jharkhand,Lohardaga,Kisko,Nawadih,770753,transport,panchayat hq in nawadiha,31-Dec-19,Transport/Admin,Panchayat Headquarter,23.53736634,84.67110924
4629,Jharkhand,Lohardaga,Kisko,Nawadih,770753,Education,Primary School Nawadih,20-Dec-19,Education ,High School - General,23.53275239,84.67256427
4630,Jharkhand,Lohardaga,Kisko,Nawadih,770753,transport,bus stand in nawadih,31-Dec-19,Transport/Admin,Bus Stand,23.53279754,84.66936528
4631,Jharkhand,Dhanbad,Baghmara,Nawagarh,771053,DPLMA High School Nawagarh,Nawagarh Baghmara Dhanbad,18-Jun-20,Education ,High School - General,23.7629,86.22830333
4632,Jharkhand,Dhanbad,Baghmara,Nawagarh,771053,Nawagarh Fularitanr PACS,Nawagarh Fularitanr Baghmara Dhanbad,08-Aug-20,Agro ,Collection Centre or Pack House,23.775285,86.232645
4633,Jharkhand,Palamu,Daltonganj Sadar,NAWATOLI,771672,bus stand,daltonganj ,24-Dec-19,Transport/Admin,Bus Stand,24.03943,84.06546833
4634,Jharkhand,Palamu,Daltonganj Sadar,NAWATOLI,771672,SBI MAIN BRANCH,kutchery,24-Dec-19,Transport/Admin,Bank,24.039065,84.06892667
4635,Jharkhand,Palamu,Daltonganj Sadar,NAWATOLI,771672,Collectorate,Daltonganj,24-Dec-19,Transport/Admin,Block Headquarter,24.03971667,84.070335
