,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
4054,Chhattisgarh,Dantewada,Geedam,Gumda,384067,panchayat bhavan,gumda,29-Aug-19,Transport/Admin,Panchayat Headquarter,18.93590833,81.42157833
4055,Chhattisgarh,Dantewada,Geedam,Gumda,384067,high school girls,gumda,01-Oct-19,Education ,High School - Girls,18.92484167,81.40749667
4056,Chhattisgarh,Korba,Korba,Gurma,387862,Panchayat Headquarter,Gurma,28-Aug-19,Transport/Admin,Panchayat Headquarter,22.54623332,83.06454281
4057,Chhattisgarh,Korba,Korba,Gurma,387862,Gramin hatt,Gurma,28-Aug-19,Agro ,GRaM (Notified),22.54653219,83.06271345
4058,Chhattisgarh,Dantewada,Geedam,Gutoli,388913,Gram Panchayat Office,Village Gutoli,29-Aug-19,Transport/Admin,Panchayat Headquarter,19.04828974,81.29961678
4059,Chhattisgarh,Kanker,Durgukondal,Hamatwahi,394895,Panchayat Building ,Hamatwahi,09-Sep-19,Transport/Admin,Panchayat Headquarter,20.3079686,81.0666687
4060,Chhattisgarh,Rajnandgaon,Chhuikhadan,Haniband,396018,Panchayat headquarter ,Haniband,27-Aug-19,Transport/Admin,Panchayat Headquarter,21.64575214,81.12107704
4061,Chhattisgarh,Rajnandgaon,Chhuikhadan,Haniband,396018,collection centre ,Haniband,29-Sep-19,Agro ,Collection Centre or Pack House,21.64612396,81.12103723
4062,Chhattisgarh,Kawardha,Pandariya,Rohra,924466,panchayat headquarter,Rohra,30-Aug-19,Transport/Admin,Panchayat Headquarter,22.21745667,81.37061333
4063,Chhattisgarh,Raipur,Abhanpur,Saloni,943372,administrative centre ,panchayat bhavan saloni,27-Aug-19,Transport/Admin,Panchayat Headquarter,21.11014561,81.68749217
4064,Chhattisgarh,Surguja,Batauli,SalyadihKhas,943904,Bus Stand,Salyadih,03-Sep-19,Transport/Admin,Bus Stand,23.01886597,83.48420049
4065,Chhattisgarh,Surguja,Batauli,SalyadihKhas,943904,Panchayat Headquarter,Salyadih,02-Oct-19,Transport/Admin,Panchayat Headquarter,23.01881666,83.48447529
4066,Chhattisgarh,Raigarh,Dharamjaigarh,Samania,944340,gram panchayat bhawan,samniya,05-Sep-19,Transport/Admin,Panchayat Headquarter,22.67421167,83.31813293
4067,Chhattisgarh,Mahasamund,Bagbahara,Samhar,945694,Krishi Upaj Mandi,Gram Samhar,24-Aug-19,Agro ,Mandi (Notified),21.07418511,82.4567493
4068,Chhattisgarh,Mahasamund,Bagbahara,Samhar,945694,Gram Panchayat,Gram Samhar,24-Aug-19,Transport/Admin,Panchayat Headquarter,21.07450304,82.45318125
4069,Chhattisgarh,Mahasamund,Bagbahara,Samhar,945694,Friday weekly market,Samhar,15-Sep-19,Agro ,GRaM (Notified),21.07722167,82.46438
4070,Chhattisgarh,Rajnandgaon,Chhuikhadan,Samnapur,946080,Panchayat bhawan,samnapur,30-Aug-19,Transport/Admin,Panchayat Headquarter,21.73113164,80.84331414
4071,Chhattisgarh,Durg,Durg,Samoda,946155,Panchayat Bhavan,Samoda,27-Aug-19,Transport/Admin,Panchayat Headquarter,21.2834117,81.30675239
4072,Chhattisgarh,Durg,Durg,Samoda,946155,Mandi,Samoda,27-Aug-19,Agro ,Mandi (Notified),21.2831031,81.30755857
4073,Chhattisgarh,Durg,Durg,Samoda,946155,Rice Mill,Samoda,27-Aug-19,Agro ,Agro Industry,21.27630029,81.31425875
4074,Chhattisgarh,Rajnandgaon,Chhuikhadan,Samundpani,946991,Panchayat headquarter ,Samundpani,25-Sep-19,Transport/Admin,Panchayat Headquarter,21.64703222,80.76697583
4075,Chhattisgarh,Bijapur,Bhopalpatnam,Sandrapalli,948484,gram panchayat ,Sandrapalli,27-Aug-19,Transport/Admin,Panchayat Headquarter,18.82630003,80.4640859
